,feature_id,name,google_place_id,num_ratings,avg_rating,W,weighted_rating,lat,long,address,feature_type
0,0,CHEN FAMILY CLINIC 153 SERANGOON NORTH AVE 1,ChIJ87EQ6lYW2jERUySifNftWtI,18.0,4.1,0.0122365737593473,3.480859666190021,1.36995099695439,103.872312298307,153 SERANGOON NORTH AVE 1 550153,clinic
1,1,CHENG CLINIC 447 ANG MO KIO AVE 10,ChIJm2EwyvwW2jERLwUt9mASBnQ,5.0,3.4,0.0033990482664853,3.472940880001877,1.36747901395741,103.855967138976,447 ANG MO KIO AVE 10 560447,clinic
2,2,CHEONG FAMILY CLINIC PTE LTD 45 OWEN RD,ChIJvcJKnMQZ2jERQROXzDMoWL8,20.0,3.5,0.0135961930659415,3.4735541737968565,1.31559567557441,103.850825476113,45 OWEN RD 210045,clinic
3,3,CHEONG MEDICAL CLINIC 76 JLN JURONG KECHIL,ChIJ96j1JGIQ2jERi92-rqkkGEk,11.0,3.6,0.0074779061862678,3.4741379310344853,1.34054866770426,103.77332960556,76 JLN JURONG KECHIL 598589,clinic
4,4,CHERN MEDICAL CLINIC 138 TAMPINES ST 11,ChIJp26ARxY92jERxKzsX3tSGvA,4.0,4.0,0.0027192386131883,3.474622178203899,1.34550450587014,103.945588355489,138 TAMPINES ST 11 521138,clinic
5,5,CHESTMED pte ltd 3 Mount Elizabeth,ChIJHacSR5IZ2jERWspT20XNvqo,2.0,5.0,0.0013596193065941,3.475265535994752,1.30516521414744,103.83543933754,3 Mount Elizabeth 228510,clinic
6,6,CHIA & LEE MEDICAL & DENTAL CLINIC 802 TAMPINES AVE 4,ChIJx3OZNhU92jERM12IAZD6PHI,14.0,3.0,0.009517335146159,3.468686150636445,1.34608442387087,103.93803402297,802 TAMPINES AVE 4 520802,clinic
7,7,CHIA CLINIC AND SURGERY 27 FOCH ROAD,ChIJ1R_r0c4Z2jERYqfCNOkgboU,4.0,3.0,0.0027192386131883,3.47190293959071,1.31270180835768,103.859968796046,27 FOCH ROAD 209264,clinic
8,8,CHIEW CLINIC 2 KOVAN ROAD,ChIJBfo3e7MX2jER6E7DSFvphe8,23.0,3.5,0.0156356220258327,3.4736088515905226,1.36197602911345,103.88499280169,2 KOVAN ROAD 548008,clinic
9,9,CHIN CHOO CLINIC 35 CIRCUIT ROAD,ChIJnfVu0IsX2jERI9BnoAwhXJQ,19.0,4.2,0.0129163834126444,3.4825774162544856,1.32915899651205,103.886010316195,35 CIRCUIT ROAD 370035,clinic
10,10,CHIN LEONG CLINIC 517 WEST COAST ROAD,ChIJH1nQ2-wa2jER1688KExBP44,8.0,3.6,0.0054384772263766,3.4738793103448304,1.30747684403086,103.7601572777,517 WEST COAST ROAD 120517,clinic
11,11,CHINATOWN WELLNESS CLINIC 531 UPPER CROSS STREET,ChIJkao7m5EZ2jERFLq5ij8F_3s,5.0,4.2,0.0033990482664853,3.475660118615066,1.28439238197795,103.846101472114,531 UPPER CROSS STREET 050531,clinic
12,12,CHIRON MEDICAL CLINIC 3 ST. GEORGE'S ROAD,ChIJm6PZvtYZ2jERuz5OmwHOjz0,14.0,4.0,0.009517335146159,3.478203485782604,1.32258735163112,103.861107276896,3 ST. GEORGE'S ROAD 320003,clinic
13,13,CHNG CLINIC AND SURGERY 178 TOA PAYOH CENTRAL,ChIJj3DP92YX2jERusk-YMqbM_A,13.0,2.8,0.0088375254928619,3.467240324433299,1.33358025833851,103.849264521174,178 TOA PAYOH CENTRAL 310178,clinic
14,14,CHONG & LIM FAMILY CLINIC 103 GANGSA ROAD,ChIJu0v59qMR2jERmqqOu4Bg870,10.0,2.8,0.0067980965329707,3.468613246911557,1.37867070866309,103.768538441068,103 GANGSA ROAD 670103,clinic
15,15,CHONG MEDICAL CLINIC 703 BEDOK RESERVOIR ROAD,ChIJx561iFk92jER8nplwgZgmDg,1.0,5.0,0.000679809653297,3.474227595583584,1.33716507465033,103.91989305506,703 BEDOK RESERVOIR ROAD 470703,clinic
16,16,CHONG'S MEDICAL CENTRE 190 CLEMENCEAU AVE,ChIJU25fA5gZ2jERRUq9PpbdiUA,12.0,3.3,0.0081577158395649,3.4717768231791672,1.29815265418204,103.844111318068,190 CLEMENCEAU AVE 239924,clinic
17,17,CHOONG'S CLINIC 480 TAMPINES ST 44,ChIJQyDzPQc92jERs7JzNUXyHZU,14.0,3.0,0.009517335146159,3.468686150636445,1.36189869571333,103.953613062624,480 TAMPINES ST 44 520480,clinic
18,18,CHOONG'S CLINIC 21 OLD AIRPORT RD,ChIJXWuVXkcY2jEROQvQSIv3pD0,18.0,3.5,0.0122365737593473,3.473517721934413,1.3075861395776,103.88441304265,21 OLD AIRPORT RD 390021,clinic
19,19,CHUA CLINIC 678 HOUGANG AVE 8,ChIJk1gSIE8W2jERo3iFNsbPi_I,9.0,3.3,0.0061182868796736,3.47213003117748,1.37084076367772,103.884236382226,678 HOUGANG AVE 8 530678,clinic
20,20,CHUA CLINIC & SURGERY 769 YISHUN AVE 3,ChIJV3dKKBIU2jERtNf0AdZBo4g,10.0,2.7,0.0067980965329707,3.46793343725826,1.42460205341205,103.83322239147,769 YISHUN AVE 3 760769,clinic
21,21,CHUA CLINIC & SURGERY 844 YISHUN ST 81,ChIJV3dKKBIU2jERtNf0AdZBo4g,10.0,2.7,0.0067980965329707,3.46793343725826,1.41562517359593,103.835446503405,844 YISHUN ST 81 760844,clinic
22,22,CHUA MEDICO CLINIC LLP 529 ANG MO KIO AVE 10,ChIJTfn0ReUW2jERuU9OFNu9n4w,42.0,2.1,0.0285520054384772,3.4339823366698727,1.37234358213412,103.85545542764,529 ANG MO KIO AVE 10 560529,clinic
23,23,CHUAH CLINIC & SURGERY PTE LTD 113 ALJUNIED AVE 2,ChIJz-oM7SMY2jER1UqkjmIrd64,15.0,2.9,0.0101971447994561,3.467344757261073,1.32052595944466,103.886159306963,113 ALJUNIED AVE 2 380113,clinic
24,24,CHUNGKIAW CLINIC PTE LTD 68 JALAN JURONG KECHIL,ChIJyzfhHYoQ2jERdqHgZKyn_1M,10.0,4.0,0.0067980965329707,3.476770962751122,1.34054847931538,103.773649129579,68 JALAN JURONG KECHIL 596180,clinic
25,25,CITILIFE FAMILY CLINIC 215 JURONG EAST ST 21,ChIJbz-fRxoQ2jERVuxOOdKGTno,5.0,3.2,0.0033990482664853,3.472261070348581,1.33993327230313,103.738514477814,215 JURONG EAST ST 21 600215,clinic
26,26,CITIZEN FAMILY CLINIC AND SURGERY 102 YISHUN AVE 5,ChIJG0pyl3oU2jERjM5iJyJ43mo,51.0,4.7,0.0346702923181509,3.5157235284465203,1.43061830395979,103.828762985206,102 YISHUN AVE 5 760102,clinic
27,27,CLARION MEDICAL 202 ANG MO KIO AVENUE 3,ChIJ__9vAd4W2jERhTtDlecjL7E,78.0,4.9,0.0530251529571719,3.5488464919477742,1.36844644023912,103.844516260553,202 ANG MO KIO AVENUE 3 560202,clinic
28,28,DA Clinic @ Bishan 501 BISHAN STREET 11,ChIJpfXbtScX2jERw2Y4yudtEzY,42.0,2.8,0.0285520054384772,3.4539687404768067,1.34841689766538,103.84907733333,501 BISHAN STREET 11 570501,clinic
29,29,1 Medical Teck Ghee 410 ANG MO KIO AVENUE 10,ChIJq6qaFB0X2jERVTzJfaiFLfw,45.0,4.4,0.0305914343983684,3.501542113035939,1.36271541943285,103.854644986918,410 ANG MO KIO AVENUE 10 560410,clinic
30,30,115 EASTPOINT CLINIC & SURGERY 115 BEDOK NORTH RD,ChIJjbl970k92jERbh5JJVoKOiw,2.0,3.0,0.0013596193065941,3.472546297381564,1.33143367986449,103.936865404289,115 BEDOK NORTH RD 460115,clinic
31,31,18 CLINIC 101 TOWNER ROAD,ChIJqe-U-tAZ2jERwNJp4nC6404,30.0,4.5,0.0203942895989123,3.494130722707989,1.31942539044681,103.861087462865,101 TOWNER ROAD 322101,clinic
32,32,"1Aesthetics, Medical & Surgery 8 EU TONG SEN STREET",ChIJZd4jpA8Q2jERT8WCj_4q9XA,123.0,4.9,0.0836165873555404,3.592494667010481,1.28895619965092,103.84679624319,8 EU TONG SEN STREET 059818,clinic
33,33,338 FAMILY CLINIC 338 ANG MO KIO AVE 1,ChIJB-1u2OEW2jER2xZn40-GUTs,17.0,3.9,0.0115567641060503,3.478122201645611,1.3638957019431,103.848986957423,338 ANG MO KIO AVE 1 560338,clinic
34,34,57 Medical Clinic (Geylang Bahru) 57 GEYLANG BAHRU,ChIJqx_qA_QZ2jERa0_o1ufgJhM,18.0,4.8,0.0122365737593473,3.4894252678215643,1.3235378064709,103.869147756879,57 GEYLANG BAHRU 330057,clinic
35,35,81 FAMILY CLINIC 86 MARINE PARADE CENTRAL,ChIJayfd33MY2jER7S2OSspi-og,41.0,4.2,0.0278721957851801,3.493447455402145,1.30173721640039,103.906754510622,86 MARINE PARADE CENTRAL 440086,clinic
36,36,888 PLAZA FAMILY CLINIC 888 WOODLANDS DRIVE 50,ChIJQSkW_qAT2jERMkEGlR_I3OM,61.0,2.3,0.0414683888511216,3.424539370355613,1.43712301469225,103.79531438351,888 WOODLANDS DRIVE 50 730888,clinic
37,37,A & A Clinic 570B WOODLANDS AVENUE 1,ChIJS6iqxqQT2jERevi6xwNmkYs,30.0,1.9,0.0203942895989123,3.441105569750817,1.43106395467045,103.79045407864,570B WOODLANDS AVENUE 1 732570,clinic
38,38,A LIFE CLINIC PTE LTD 10 SINARAN DRIVE,ChIJv-s_XecZ2jERZhWQEVvShX8,5.0,4.2,0.0033990482664853,3.475660118615066,1.3207051098625,103.844160709873,10 SINARAN DRIVE 307506,clinic
39,39,A MEDICAL CLINIC 1 EVERTON PARK,ChIJhx9BYC0Z2jERGf6RH1XR96w,38.0,4.5,0.0258327668252889,3.499715007384142,1.27742654256439,103.840001188467,1 EVERTON PARK 081001,clinic
40,40,A+FFORDABLE CLINIC (AMK AVE 10) 449 ANG MO KIO AVENUE 10,ChIJ2c0oTuMW2jEROzyPNtwjOR4,133.0,4.7,0.0904146838885112,3.584111324691158,1.36785888235033,103.856047008296,449 ANG MO KIO AVENUE 10 560449,clinic
41,41,A+FFORDABLE CLINIC (HOUGANG) 681 HOUGANG AVENUE 8,ChIJrwvUueYX2jERtiXiYCt8DW8,0.0,0.0,0.0,3.4731896551724164,1.37297840263115,103.885679159796,681 HOUGANG AVENUE 8 530681,clinic
42,42,A1 Medical Clinic 418 BEDOK NORTH AVENUE 2,ChIJEX20Y3s92jERNK5KRZhRZiQ,43.0,5.0,0.0292318150917743,3.5178210928526243,1.32856421162809,103.930036524412,418 BEDOK NORTH AVENUE 2 460418,clinic
43,43,ABLE MEDICAL 201D TAMPINES STREET 21,ChIJ____Pxs92jERCa9qVe2Vh_A,35.0,3.1,0.0237933378653976,3.4643102276190274,1.35226231434834,103.953586491461,201D TAMPINES STREET 21 524201,clinic
44,44,ACMS MEDICAL CLINIC 1 GRANGE ROAD,ChIJNUA7F5EZ2jEReRcnEx5pq68,14.0,3.9,0.009517335146159,3.477251752267988,1.30139878843175,103.837359153263,1 GRANGE ROAD 239693,clinic
45,45,ACUMED MEDICAL GROUP 16 COLLYER QUAY,ChIJK5DQPWQZ2jERV9bB1KLc23s,12.0,3.3,0.0081577158395649,3.4717768231791672,1.28418785545188,103.852547365584,16 COLLYER QUAY 049318,clinic
46,46,ACUMED MEDICAL GROUP 1 JURONG WEST CENTRAL 2,ChIJmRnrx-wP2jERwiEreLONpqU,28.0,3.1,0.0190346702923181,3.4660861131297054,1.33945271688955,103.706685012636,1 JURONG WEST CENTRAL 2 648886,clinic
47,47,ACUMED MEDICAL GROUP 38 TEBAN GARDENS ROAD,ChIJ7al2zKUa2jER23XNvaMbc1g,14.0,2.6,0.009517335146159,3.4648792165779816,1.32113896653504,103.742787643586,38 TEBAN GARDENS ROAD 600038,clinic
48,48,ACUMED MEDICAL GROUP 111 WOODLANDS STREET 13,ChIJGVn5vVIS2jERE8Uxk5gOO34,13.0,2.2,0.0088375254928619,3.461937809137582,1.43794381737826,103.782059433299,111 WOODLANDS STREET 13 730111,clinic
49,49,ACUMED MEDICAL GROUP 64 YUNG KUANG ROAD,ChIJJxLa-vsP2jERNKhcxWlQjuQ,28.0,3.0,0.0190346702923181,3.464182646100473,1.33237347600046,103.722451247982,64 YUNG KUANG ROAD 610064,clinic
50,50,ACUMED MEDICAL GROUP 71 PIONEER ROAD,ChIJTcHyPMgF2jERHQXIRylpt1w,5.0,3.4,0.0033990482664853,3.472940880001877,1.31715448633568,103.652226413178,71 PIONEER ROAD 639591,clinic
51,51,ACUMED MEDICAL GROUP 14 TUAS AVENUE 1,ChIJgZoTymQF2jERLS3n0vVuLME,0.0,0.0,0.0,3.4731896551724164,1.32148166492796,103.66095280564,14 TUAS AVENUE 1 639499,clinic
52,52,ADIDAH FAMILY CLINIC & SURGERY 821 TAMPINES ST 81,ChIJGyKGd2s92jERkONG-pVSU80,2.0,3.5,0.0013596193065941,3.473226107034861,1.34841976695403,103.934649103244,821 TAMPINES ST 81 520821,clinic
53,53,ADMIRALTY FAMILY MEDICAL CLINIC 693 WOODLANDS AVENUE 6,ChIJg_ysn3UT2jERMC40IofSfkc,30.0,3.2,0.0203942895989123,3.467618146229403,1.43808788035983,103.80376495913,693 WOODLANDS AVENUE 6 730693,clinic
54,54,ADVANCE CLINIC & SURGERY PTE LTD 301 UBI AVE 1,ChIJV3uiq_AX2jERfKRJBRcWfPM,29.0,1.9,0.0197144799456152,3.4421750392648702,1.33068802483318,103.901953041118,301 UBI AVE 1 400301,clinic
55,55,AE Medical Clinic 467B FERNVALE LINK,ChIJISx5uHkW2jERnskNoJPMos4,23.0,4.6,0.0156356220258327,3.490808035818939,1.39807105477126,103.877933381804,467B FERNVALE LINK 792467,clinic
56,56,AIDAN MEDICAL CLINIC 539 BEDOK NORTH STREET 3,ChIJBWrIOb892jER_PRa6ViCneU,9.0,5.0,0.0061182868796736,3.482531118872925,1.33131386611754,103.925307290309,539 BEDOK NORTH STREET 3 460539,clinic
57,57,ALEXANDRA FAMILY CLINIC & SURGERY 57 DAWSON ROAD,ChIJiZI9ky0a2jERijIarTug2xQ,25.0,4.1,0.0169952413324269,3.4838424482524237,1.29270339832463,103.810958956801,57 DAWSON ROAD 142057,clinic
58,58,ALLIANCE CLINIC AND PARTNERS PTE LTD 652 JALAN TENAGA,ChIJUe4FkPsX2jERS3QgBmQFl30,14.0,2.2,0.009517335146159,3.4610722825195177,1.33269651937702,103.907742997146,652 JALAN TENAGA 410652,clinic
59,59,AMDA International Peace Clinic 9 TAMAN SERASI,ChIJsw56sY0Z2jERqbzoUzA3Gko,28.0,3.7,0.0190346702923181,3.477506915305096,1.30847204130269,103.819135632329,9 TAMAN SERASI 257720,clinic
60,60,AMITY MEDICAL CLINIC & DENTAL SURGERY 371 BT BATOK ST 31,ChIJIff4EjYQ2jERS8qhFrCZ69A,11.0,3.9,0.0074779061862678,3.4763813028903656,1.35925940880518,103.75069463099,371 BT BATOK ST 31 650371,clinic
61,61,AMK FAMILY CLINIC PTE LTD 51 ANG MO KIO AVE 3,ChIJFx0aKOcW2jERMjq2KwXy4Ew,36.0,3.2,0.0244731475186947,3.4665038444408003,1.36929729659109,103.847159445411,51 ANG MO KIO AVE 3 569922,clinic
62,62,AMPM FAMILY CLINIC & SURGERY PTE. LTD. 123 TOA PAYOH LOR 1,ChIJw6kAz2kX2jERB-DqHg6P0DA,13.0,3.9,0.0088375254928619,3.4769616024754475,1.33864901778038,103.845703844549,123 TOA PAYOH LOR 1 310123,clinic
63,63,ANG MO KIO MEDICAL CENTRE 157 ANG MO KIO AVE 4,ChIJK7WoYsMW2jERMjz_9P49dwU,65.0,4.9,0.0441876274643099,3.536237019151881,1.37530562129984,103.839395071325,157 ANG MO KIO AVE 4 560157,clinic
64,64,ANSARI FAMILY CLINIC & SURGERY 78 LORONG  25A GEYLANG ROAD,ChIJAQAAMDsY2jEReidYKQRLoU4,64.0,2.7,0.0435078178110129,3.4395498605218155,1.31592240672591,103.883338697356,78 LORONG  25A GEYLANG ROAD 388259,clinic
65,65,APEX CLINIC & SURGERY 844 YISHUN ST 81,ChIJXUTTjhEU2jERQha4BXoGirM,9.0,4.2,0.0061182868796736,3.4776364893691865,1.41562517359593,103.835446503405,844 YISHUN ST 81 760844,clinic
66,66,APEX CLINIC & SURGERY 306 WOODLANDS ST 31,ChIJ____p1IS2jERFTqHJaIA9AY,19.0,4.4,0.0129163834126444,3.4851606929370145,1.42992991950792,103.774636554647,306 WOODLANDS ST 31 730306,clinic
67,67,APEX MEDICAL CENTRE (JURONG) PTE LTD 960 JURONG WEST ST 92,ChIJRz0LZJkP2jERN4tYjdD88WQ,16.0,3.8,0.0108769544527532,3.4767443564077944,1.34138531152671,103.691459639169,960 JURONG WEST ST 92 640960,clinic
68,68,AR-Raudhah Medical Clinic and Surgery Pte Ltd 372 BUKIT BATOK STREET 31,ChIJWSwxFzYQ2jERcDY_nn7DVyo,23.0,4.4,0.0156356220258327,3.487680911413772,1.35866916669751,103.751213742333,372 BUKIT BATOK STREET 31 650372,clinic
69,69,ARCADIA CLINIC 2 PANDAN VALLEY,ChIJabmqUXwa2jERBUii-vz1R3o,20.0,4.5,0.0135961930659415,3.487150366862798,1.32044171174532,103.778972458718,2 PANDAN VALLEY 597626,clinic
70,70,ASIAMEDIC WELLNESS ASSESSMENT CENTRE 350 ORCHARD ROAD,ChIJjWaJoI0Z2jER9M2tbuCAZWE,100.0,4.0,0.0679809653297076,3.509002730959472,1.30580981572661,103.831507365278,350 ORCHARD ROAD 238868,clinic
71,71,ASPEN CLINIC 283 BISHAN STREET 22,ChIJIUkbqhgX2jERuGi1fXJQeY0,35.0,2.3,0.0237933378653976,3.4452755573267093,1.35891907140489,103.844748631654,283 BISHAN STREET 22 570283,clinic
72,72,ASSOCIATE DISPENSARIES 94 TOA PAYOH LOR 4,ChIJaRJhO2kX2jERd-V_K1jNask,1.0,2.0,0.000679809653297,3.472188166623693,1.33889442806175,103.849538318462,94 TOA PAYOH LOR 4 310094,clinic
73,73,ASSURANCE MEDICARE CLINIC AND SURGERY 370 TANJONG KATONG ROAD,ChIJ1wNt_msY2jERAInNTyZp7tM,23.0,3.3,0.0156356220258327,3.4704817271853563,1.30288819409101,103.896729088429,370 TANJONG KATONG ROAD 437127,clinic
74,74,ATLAS PACIFIC MEDICAL 428 RIVER VALLEY ROAD,ChIJRTjcHIQZ2jERIlUMIvhyh-s,30.0,4.6,0.0203942895989123,3.4961701516678803,1.29446098576164,103.827620903348,428 RIVER VALLEY ROAD 248327,clinic
75,75,ATRIO FAMILY CLINIC (AMK) PTE. LTD. 532 ANG MO KIO AVENUE 10,ChIJGTczjO8W2jERGYJW3OLmQyM,28.0,3.8,0.0190346702923181,3.479410382334328,1.37380851529933,103.854594160953,532 ANG MO KIO AVENUE 10 560532,clinic
76,76,Acacia Medical Clinic 180 DEPOT ROAD,ChIJgQkh3Mgb2jER4JyUIHj648k,19.0,4.3,0.0129163834126444,3.48386905459575,1.28220135432784,103.803023755955,180 DEPOT ROAD 109684,clinic
77,77,AcuMed Medical Group 301 BOON LAY WAY,ChIJr-kR6OwP2jERrIaMsBlNn1c,18.0,3.0,0.0122365737593473,3.4673994350547392,1.33845148863534,103.70592708661,301 BOON LAY WAY 649846,clinic
78,78,AcuMed Medical Group 214 Bedok North Street 1,ChIJ0Q7xSks92jERemmbPKn_zg4,33.0,2.8,0.0224337185588035,3.4580875079115807,1.32587565153874,103.932493034946,214 Bedok North Street 1 460214,clinic
79,79,AcuMed Medical Group 215C COMPASSVALE DRIVE,ChIJD7Qe4RIW2jERd9xUCvcdy8s,20.0,4.6,0.0135961930659415,3.4885099861693925,1.38977026270373,103.892787161386,215C COMPASSVALE DRIVE 543215,clinic
80,80,Acumed Medical Group 1 JOO KOON CIRCLE,ChIJ9e3t90sF2jERFcR33s3hrac,8.0,2.5,0.0054384772263766,3.467896985395816,1.32561767794228,103.678409741881,1 JOO KOON CIRCLE 629117,clinic
81,81,Acumed Medical Group 128 TUAS SOUTH AVENUE 3,ChIJq6rqvIcG2jERWygyIZVET-I,3.0,2.3,0.0020394289598912,3.4707970182142134,1.28909462597839,103.626524577792,128 TUAS SOUTH AVENUE 3 637370,clinic
82,82,Affinity Medical Clinic 253 SERANGOON CENTRAL DRIVE,ChIJS-ujxkEX2jERgu9clfcvaKQ,21.0,3.1,0.0142760027192386,3.467861998640384,1.35403939788243,103.870851534198,253 SERANGOON CENTRAL DRIVE 550253,clinic
83,83,"Allergy, Arthritis & Rheumatism Clinic 1 FARRER PARK STATION ROAD",ChIJr57ad8YZ2jERAvlKobHmC5E,1.0,1.0,0.000679809653297,3.471508356970396,1.31247324146379,103.853929522028,1 FARRER PARK STATION ROAD 217562,clinic
84,84,Allhealth Family Clinic 872C TAMPINES STREET 86,ChIJM2cQ93E92jERJa1cc6yHujY,26.0,4.2,0.0176750509857239,3.486036065074196,1.35524290247104,103.931623628634,872C TAMPINES STREET 86 523872,clinic
85,85,Ally Health 46-2 COMMONWEALTH DRIVE,ChIJYz9rMcsb2jERshO2J5ihWuc,0.0,0.0,0.0,3.4731896551724164,1.29996199426431,103.798227586733,46-2 COMMONWEALTH DRIVE 140462,clinic
86,86,Ang Mo Kio Family Medicine Clinic 4190 ANG MO KIO AVENUE 6,ChIJ7VF9MeYW2jER6G15kLhhCfA,17.0,2.7,0.0115567641060503,3.4642540847183505,1.37193728999032,103.845949440183,4190 ANG MO KIO AVENUE 6 569841,clinic
87,87,Anteh Dispensary Pte Ltd 1 LORONG 22 GEYLANG,ChIJMVM176MZ2jERIOwtili8GAc,1.0,5.0,0.000679809653297,3.474227595583584,1.31277604579897,103.882455638548,1 LORONG 22 GEYLANG 398664,clinic
88,88,Apollo Medical Centre 668 CHANDER ROAD,ChIJP3_cqbgZ2jERvqll4jbwJf8,46.0,1.7,0.0312712440516655,3.417739808715631,1.30758123998287,103.851478219833,668 CHANDER ROAD 210668,clinic
89,89,Asia HealthPartners 304 ORCHARD ROAD,ChIJVVWVbZIZ2jERRRwybi_KrEY,0.0,0.0,0.0,3.4731896551724164,1.30450610034739,103.833961913411,304 ORCHARD ROAD 238863,clinic
90,90,Atrio Family Clinic 291 YISHUN STREET 22,ChIJ6_kCo2MU2jERSyLbheJS4hU,100.0,3.3,0.0679809653297076,3.461416055228677,1.43576080433402,103.836723874387,291 YISHUN STREET 22 760291,clinic
91,91,B S CHEW CLINIC 252 JURONG EAST ST 24,ChIJdz5jpRkQ2jERIZDw_lP2Ecg,14.0,3.0,0.009517335146159,3.468686150636445,1.34302644245795,103.738145286322,252 JURONG EAST ST 24 600252,clinic
92,92,B T GOH FAMILY CLINIC & SURGERY 194 KIM KEAT AVE,ChIJQdg5jHwX2jERmDNvZy032Wo,8.0,5.0,0.0054384772263766,3.4814931784617578,1.33093933661869,103.858181908966,194 KIM KEAT AVE 310194,clinic
93,93,BALKIS FAMILY CLINIC 631 BEDOK RESERVOIR RD,ChIJnV2g11c92jER5LOYZxRutvs,15.0,3.7,0.0101971447994561,3.475502473100638,1.33295923548327,103.914941831149,631 BEDOK RESERVOIR RD 470631,clinic
94,94,BEDOK  CENTRAL CLINIC 214 BEDOK NORTH STREET 1,ChIJ16j1srQi2jERO6Q9Pix1mJo,15.0,2.5,0.0101971447994561,3.4632658993412906,1.32587565153874,103.932493034946,214 BEDOK NORTH STREET 1 460214,clinic
95,95,BEDOK CLINIC & SURGERY(Family Medical Centre) 17 BEDOK SOUTH RD,ChIJEfeDQrYi2jERj5gDp7JpZFs,28.0,1.5,0.0190346702923181,3.435630640661996,1.32014882956642,103.935563486314,17 BEDOK SOUTH RD 460017,clinic
96,96,BEDOK LIFE CLINIC 123 BEDOK NORTH ST 2,ChIJSxyidko92jERJEbi8VmLaIU,9.0,4.7,0.0061182868796736,3.4806956328090237,1.32919868633173,103.937343348132,123 BEDOK NORTH ST 2 460123,clinic
97,97,BEDOK MEDICAL CENTRE 18 BEDOK SOUTH RD,ChIJSeYkiLYi2jERcub6M0_wmH0,10.0,4.0,0.0067980965329707,3.476770962751122,1.3206250489608,103.934734222327,18 BEDOK SOUTH RD 460018,clinic
98,98,BISHAN GRACE CLINIC 150 BISHAN STREET 11,ChIJRfBZSG0X2jER24iGo_Ng4yM,23.0,4.6,0.0156356220258327,3.490808035818939,1.34452706925104,103.855213610026,150 BISHAN STREET 11 570150,clinic
99,99,BL MEDICAL ASSOCIATES 2 SCIENCE PARK DRIVE,ChIJd8eLS00a2jERyyMOo3i9s1I,12.0,4.7,0.0081577158395649,3.4831976253545585,1.29076149231466,103.784855036241,2 SCIENCE PARK DRIVE 118222,clinic
100,100,BOK FAMILY CLINIC  PTE LTD 117 BEDOK RESERVOIR ROAD,ChIJs0ToB_wX2jERtYGETZwO9ro,23.0,3.2,0.0156356220258327,3.4689181649827727,1.33141324887407,103.908688936297,117 BEDOK RESERVOIR ROAD 470117,clinic
101,101,BOON KENG CLINIC & SURGERY 11 UPPER BOON KENG RD,ChIJxbN--C0Y2jERFzppSWVfxsc,60.0,4.3,0.0407885791978246,3.506914074403997,1.31423937057055,103.870914031071,11 UPPER BOON KENG RD 380011,clinic
102,102,BOON LAY CENTRAL CLINIC 221 BOON LAY PLACE,ChIJgV8MAw4P2jERerqQ3X8WwMU,695.0,4.3,0.4724677090414684,3.863830844604891,1.3463481965558,103.712429315355,221 BOON LAY PLACE 640221,clinic
103,103,BOON LAY CLINIC & SURGERY 221 BOON LAY PLACE,ChIJPSMAG8IP2jERoLYYiWdY54o,28.0,2.4,0.0190346702923181,3.4527618439250825,1.3463481965558,103.712429315355,221 BOON LAY PLACE 640221,clinic
104,104,BOON LAY CORPORATION CLINIC 350 JURONG EAST AVENUE 1,ChIJYcu2rh8Q2jERnILUbM8iI0s,40.0,3.9,0.027192386131883,3.4847956468740504,1.34404941870857,103.731255559658,350 JURONG EAST AVENUE 1 600350,clinic
105,105,BOSTON MEDICAL 119 ALJUNIED AVENUE 2,ChIJV29mdiMY2jER93r9W8TufwQ,22.0,2.6,0.0149558123725356,3.4601303945240183,1.32012887334325,103.886058091098,119 ALJUNIED AVENUE 2 380119,clinic
106,106,BUKIT BATOK MEDICAL CLINIC 207 BUKIT BATOK ST 21,ChIJd1fgWrgP2jERlap_6Q_lUZI,10.0,1.8,0.0067980965329707,3.461815150378586,1.3462486617594,103.749382188619,207 BUKIT BATOK ST 21 650207,clinic
107,107,BUKIT TIMAH CLINIC 621A BUKIT TIMAH ROAD,ChIJrUJNYgga2jER6gUTkMIozOI,23.0,2.3,0.0156356220258327,3.454846105159523,1.3245755173538,103.809058595403,621A BUKIT TIMAH ROAD 269731,clinic
108,108,BUKIT TIMAH NAM SANG  CLINIC 80 JLN JURONG KECHIL,ChIJA7waJWIQ2jERnFzqfDqnc8E,16.0,4.5,0.0108769544527532,3.4843582245247218,1.34055525010784,103.773237589356,80 JLN JURONG KECHIL 598591,clinic
109,109,Banyan Clinic Pte Ltd. 768 Woodlands Avenue 6,ChIJgxzhp9wP2jERmgXuBkjyTEs,31.0,3.2,0.0210740992522093,3.467432429264636,1.44562290748789,103.798140993881,768 Woodlands Avenue 6 730768,clinic
110,110,Beo Crescent Clinic & Surgery 40 Beo Crescent,ChIJtXrCqngZ2jERAyEqSpY-QLk,12.0,4.3,0.0081577158395649,3.4799345390187324,1.28905789113721,103.827513018591,40 Beo Crescent 160040,clinic
111,111,Bethesda Medical Centre 3 TEMASEK BOULEVARD,ChIJ20X__K4Z2jERUiVVBmiKTtY,76.0,3.2,0.0516655336505778,3.459075165850116,1.29593189474123,103.859014406987,3 TEMASEK BOULEVARD 038983,clinic
